date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name,source,identity,eligible_identity
20171011,MW1147-28,7,C5,Valinomycin,0.003,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-28_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-28,7,C6,Valinomycin,0.01,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-28_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-28,7,C7,Valinomycin,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-28_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-28,7,C8,Valinomycin,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-28_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C1,Valinomycin,0.0001,uM,0.615156568,2.04,0.100940368,49.627,0.525,9.1485,7,2,0,,,0.0,,,,7.92e-05,0.811387406,1.64698251,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C2,Valinomycin,0.0,uM,1.522688904,4.112307692,0.084526458,34.2928,0.5489,35.8841,13,10,1,9.0,0.16,0.061486864,,,11.0,0.001858429,0.368050789,0.870512631,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C3,Valinomycin,0.0003,uM,1.152303003,3.34,0.114039997,30.67433333,0.640166667,26.32516667,12,6,0,,,0.0,,,,0.000963046,0.542885931,1.198064224,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C4,Valinomycin,0.001,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C5,Valinomycin,0.003,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C6,Valinomycin,0.01,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C7,Valinomycin,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,5,C8,Valinomycin,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C1,Valinomycin,0.0001,uM,1.018003531,2.945,0.055173644,54.047875,0.47075,18.96575,12,8,19,11.31578947,0.172364244,4.135880339,47.575,0.039639684,24.15789474,0.0654397,0.350849076,0.929687219,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C2,Valinomycin,0.0,uM,2.3337094,6.75375,0.069260896,49.8986,0.676,16.2758,16,15,32,13.71875,0.239977462,4.088050314,27.87580645,0.068478695,43.0625,0.05275644,0.187424601,0.915390066,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C3,Valinomycin,0.0003,uM,1.467741761,4.547142857,0.051838812,51.87725,0.422666667,27.59358333,14,12,18,12.66666667,0.177593695,3.445125228,48.55294118,0.04449335,35.61111111,0.061013261,0.334052596,1.425907543,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C4,Valinomycin,0.001,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C5,Valinomycin,0.003,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C6,Valinomycin,0.01,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C7,Valinomycin,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-29,7,C8,Valinomycin,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-29_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C1,Valinomycin,0.0001,uM,1.064963217,1.67,0.098655524,22.15933333,0.471,44.41166667,6,3,0,,,0.0,,,,0.000731282,0.787709491,1.22538152,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C2,Valinomycin,0.0,uM,0.857861626,1.632,0.099657375,26.08166667,0.533333333,35.67833333,10,6,0,,,0.0,,,,0.001132337,0.778846565,1.391359548,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C3,Valinomycin,0.0003,uM,0.851092405,0.24,0.130415319,4.662,0.557,77.398,3,1,0,,,0.0,,,,-0.000471044,0.821199376,1.471539526,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C4,Valinomycin,0.001,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C5,Valinomycin,0.003,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C6,Valinomycin,0.01,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C7,Valinomycin,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,5,C8,Valinomycin,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_5_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C1,Valinomycin,0.0001,uM,1.007368033,2.232857143,0.049604975,48.05991667,0.465916667,35.40425,14,12,20,13.6,0.18642307,8.034948124,42.38157895,0.038329775,51.5,0.09740606,0.320027842,1.926442032,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C2,Valinomycin,0.0,uM,1.921672188,4.21875,0.04949779,56.9096875,0.71325,20.7909375,16,16,41,14.97560976,0.254455553,8.874801902,20.505,0.039795859,60.09756098,0.144306468,0.235430214,1.417842252,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C3,Valinomycin,0.0003,uM,0.918504488,2.064,0.070848442,27.49333333,0.413,36.75583333,10,6,13,8.692307692,0.137291667,2.264557872,65.1625,0.018091444,14.53846154,0.019007656,0.733248256,1.257834927,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C4,Valinomycin,0.001,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C5,Valinomycin,0.003,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C6,Valinomycin,0.01,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C7,Valinomycin,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-30,7,C8,Valinomycin,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171011_MW1147-30_7_00_000.h5,NTP,2001-95-8,True
20171011,MW1147-16,5,A1,Flufenacet,0.03,uM,0.299668295,0.2325,0.070392011,25.4665,0.3895,65.531,8,2,0,,,0.0,,,,0.002682032,0.613909063,2.058514592,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,A2,Flufenacet,0.0,uM,0.877192075,1.08,0.127829235,22.326,0.635666667,22.367,9,3,0,,,0.0,,,,0.000279793,0.609676645,1.163205539,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,A3,Flufenacet,0.1,uM,1.122862505,2.61,0.104926539,57.4645,0.7345,7.519,10,2,0,,,0.0,,,,0.000131798,0.636930558,1.260359717,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,A4,Flufenacet,0.3,uM,0.323266769,0.02,,0.0,,,3,0,0,,,0.0,,,,-0.000426845,1.282879273,1.11143859,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,A5,Flufenacet,1.0,uM,0.860549334,1.89,0.086459827,24.59471429,0.464285714,33.48785714,14,7,0,,,0.0,,,,0.00331539,0.3640613,1.031574713,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,A6,Flufenacet,3.0,uM,1.276811376,2.04,0.109698974,22.56425,0.7295,34.46825,9,4,0,,,0.0,,,,0.003418317,0.863854376,1.363145394,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,A7,Flufenacet,10.0,uM,0.448740457,0.5025,0.075806013,28.438,0.4,14.905,8,1,0,,,0.0,,,,0.00041117,0.646063984,1.536408069,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,A8,Flufenacet,20.0,uM,1.150157975,3.158181818,0.083085475,44.4,0.50875,11.31575,11,4,0,,,0.0,,,,-0.000127053,0.533327576,2.09284028,ON_20171011_MW1147-16_5_00_000.h5,TC,142459-58-3,True
20171011,MW1147-16,5,B1,Disulfoton,0.03,uM,1.126393369,4.028571429,0.079704166,40.3127,0.4531,22.3279,14,10,0,,,0.0,,,,0.002388072,0.235330705,2.306964239,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,B2,Disulfoton,0.0,uM,1.443062858,2.262857143,0.103029761,47.6295,1.561,33.6895,14,4,0,,,0.0,,,,0.000945078,0.226885579,1.888674967,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,B3,Disulfoton,0.1,uM,2.432180004,7.761428571,0.092178136,49.51546154,0.787461538,19.15830769,14,13,6,9.166666667,0.352013889,0.220786389,124.12,0.11551768,11.33333333,0.005763962,0.269060867,2.405107173,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,B4,Disulfoton,0.3,uM,1.193088836,4.38,0.075080533,47.40385714,0.426285714,9.590285714,13,7,0,,,0.0,,,,0.001494017,0.351917876,2.327332653,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,B5,Disulfoton,1.0,uM,1.125830402,2.366666667,0.10473448,40.09433333,0.781333333,9.872,9,3,0,,,0.0,,,,0.00240447,0.556450673,1.688505553,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,B6,Disulfoton,3.0,uM,0.852962461,2.98,0.063043379,46.98833333,0.338833333,24.87383333,12,6,0,,,0.0,,,,0.002830713,0.372226755,1.551712992,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,B7,Disulfoton,10.0,uM,0.696039535,1.944,0.075241852,35.0275,0.398166667,27.09133333,10,6,0,,,0.0,,,,0.00316251,0.501733333,1.221590632,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,B8,Disulfoton,20.0,uM,1.055364403,2.526,0.084248749,28.39066667,0.495666667,36.23833333,10,6,0,,,0.0,,,,8.56e-05,0.5721611,2.220700586,ON_20171011_MW1147-16_5_00_000.h5,TC,298-04-4,True
20171011,MW1147-16,5,C1,Fenitrothion,0.03,uM,0.953887666,1.302857143,0.095464111,20.17814286,0.547857143,37.23871429,14,7,0,,,0.0,,,,0.000717747,0.183112571,1.770408166,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,C2,Fenitrothion,0.0,uM,1.604696242,4.235,0.097800042,36.49833333,0.697444444,19.61377778,12,9,0,,,0.0,,,,0.002215787,0.570687553,1.238347593,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,C3,Fenitrothion,0.1,uM,1.67343991,4.68,0.08318424,39.60076923,0.545461538,18.28661538,14,13,2,6.0,0.180208333,0.0896734,135.5,0.15173333,9.5,0.002509084,0.264750864,2.448933256,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,C4,Fenitrothion,0.3,uM,2.456919808,9.045,0.090450617,52.7513,0.6824,5.9357,12,10,6,8.0,0.267916667,0.235928547,124.65,0.097280736,10.5,0.008357907,0.439193848,2.172945305,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,C5,Fenitrothion,1.0,uM,1.153231109,3.775714286,0.072741638,60.48266667,0.638666667,14.82183333,14,6,0,,,0.0,,,,0.002452261,0.292333988,1.752582265,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,C6,Fenitrothion,3.0,uM,1.070155747,2.530909091,0.080444422,34.24166667,0.519666667,15.31383333,11,6,0,,,0.0,,,,0.002043312,0.660097654,1.335024246,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,C7,Fenitrothion,10.0,uM,1.144414742,2.383636364,0.082152882,32.35016667,0.606,30.45333333,11,6,0,,,0.0,,,,0.004019645,0.325988953,2.125011431,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,C8,Fenitrothion,20.0,uM,0.83646662,1.83,0.084872379,35.52733333,0.455333333,13.096,10,3,0,,,0.0,,,,0.000401449,0.47377874,1.54299121,ON_20171011_MW1147-16_5_00_000.h5,TC,122-14-5,True
20171011,MW1147-16,5,D1,Benzo(b)fluoranthene,0.03,uM,1.75177907,5.344615385,0.083962061,49.26733333,0.836111111,16.71266667,13,9,0,,,0.0,,,,0.001121235,0.257721122,1.212576788,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,D2,Benzo(b)fluoranthene,0.0,uM,1.367917188,3.42,0.091818287,40.04442857,0.646714286,24.99257143,10,7,0,,,0.0,,,,0.001770125,0.76371052,1.374290888,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,D3,Benzo(b)fluoranthene,0.1,uM,1.111351569,2.948571429,0.090340065,32.8745,0.4455,24.32675,7,4,0,,,0.0,,,,6.67e-05,0.530677152,1.856376593,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,D4,Benzo(b)fluoranthene,0.3,uM,1.212953756,3.563076923,0.097979865,45.51616667,0.631,16.8725,13,6,0,,,0.0,,,,0.000589405,0.645393592,1.780838294,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,D5,Benzo(b)fluoranthene,1.0,uM,0.694729675,1.014545455,0.108230162,28.3545,0.6675,20.44775,11,4,0,,,0.0,,,,0.000639653,0.762142213,1.698556268,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,D6,Benzo(b)fluoranthene,3.0,uM,0.442027423,0.578181818,0.062872992,22.44733333,0.298666667,31.93066667,11,3,0,,,0.0,,,,-0.000229469,0.678076402,1.048959777,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,D7,Benzo(b)fluoranthene,10.0,uM,0.459297426,0.156,0.190985098,5.004,0.812,79.883,5,1,0,,,0.0,,,,0.000148581,0.922106221,1.424371713,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,D8,Benzo(b)fluoranthene,20.0,uM,0.565255036,0.18,0.169083429,4.099,0.74,113.401,3,1,0,,,0.0,,,,-0.000199591,1.134351076,1.394834672,ON_20171011_MW1147-16_5_00_000.h5,TC,205-99-2,True
20171011,MW1147-16,5,E1,Fluorene,0.03,uM,1.656735595,4.735714286,0.101907664,45.46744444,0.708777778,16.00522222,14,9,0,,,0.0,,,,0.002254037,0.281347362,0.957350898,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,E2,Fluorene,0.0,uM,1.327953499,2.82,0.07839456,36.1353,0.7412,40.5582,14,10,6,10.33333333,0.234513889,0.583298613,145.23,0.033663383,16.33333333,0.009484159,0.339400616,1.774893888,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,E3,Fluorene,0.1,uM,0.476033408,1.055,0.054407358,57.4795,0.3635,23.65525,12,4,0,,,0.0,,,,0.007309107,0.411036184,1.657068613,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,E4,Fluorene,0.3,uM,0.926113113,2.0,0.101177866,27.4262,0.6132,29.6276,12,5,0,,,0.0,,,,0.001798885,0.630672418,1.314317799,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,E5,Fluorene,1.0,uM,1.175397973,3.26,0.076901503,43.91133333,0.596555556,29.33766667,12,9,2,7.5,0.226041667,0.187324383,90.1,0.010311974,12.0,0.007322123,0.545794791,2.643418412,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,E6,Fluorene,3.0,uM,1.221301854,3.8,0.087413312,41.19557143,0.498142857,24.62814286,12,7,0,,,0.0,,,,0.000859637,0.269572333,0.845453051,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,E7,Fluorene,10.0,uM,0.648078502,1.614545455,0.056897601,53.24714286,0.430714286,31.97385714,11,7,1,6.0,0.325,0.214493642,,,14.0,0.007738987,0.429893818,1.313359926,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,E8,Fluorene,20.0,uM,0.78002732,1.58,0.106516793,31.090375,0.562375,47.881375,9,8,0,,,0.0,,,,0.000952988,0.619552595,1.446406411,ON_20171011_MW1147-16_5_00_000.h5,TC,86-73-7,True
20171011,MW1147-16,5,F2,Acenaphthylene,0.0,uM,1.071085825,2.704615385,0.082660533,43.28757143,0.598285714,26.00242857,13,7,0,,,0.0,,,,0.00420449,0.304388768,1.224703814,ON_20171011_MW1147-16_5_00_000.h5,TC,208-96-8,False
20171011,MW1147-16,7,A1,Flufenacet,0.03,uM,1.136962367,1.672,0.046520227,41.88758333,0.427416667,31.17291667,15,12,25,12.64,0.20560119,5.147202184,35.04166667,0.088439746,31.68,0.063590838,0.236925428,1.210874547,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,A2,Flufenacet,0.0,uM,1.576623332,2.656,0.057641479,51.22161538,0.983538462,26.50576923,15,13,24,13.33333333,0.309029018,4.629152415,35.26304348,0.11846633,41.16666667,0.072290446,0.297194138,1.66103176,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,A3,Flufenacet,0.1,uM,1.861617718,6.19875,0.067056017,58.27314286,0.555214286,16.102,16,14,31,14.5483871,0.213373801,5.060178112,28.55833333,0.073947736,43.80645161,0.066819052,0.187749413,1.630535153,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,A4,Flufenacet,0.3,uM,1.535936934,2.8125,0.080879397,45.124375,1.252125,30.613375,8,8,15,8.0,0.138547619,2.230183609,54.63928571,0.039212883,16.6,0.030461525,0.912675315,2.01028425,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,A5,Flufenacet,1.0,uM,2.433900244,6.54,0.056551866,64.316125,0.7368125,13.9238125,16,16,32,15.15625,0.353816034,5.97657252,26.52903226,0.075292815,65.53125,0.107011494,0.197517771,2.13236758,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,A6,Flufenacet,3.0,uM,2.508728043,4.757142857,0.058347376,62.00635714,1.246785714,16.98735714,14,14,32,13.875,0.297724144,4.69563571,27.35967742,0.06163895,46.5,0.090160928,0.418072091,0.894672538,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,A7,Flufenacet,10.0,uM,1.225160931,1.94,0.062836383,37.68292308,0.647538462,38.36684615,15,13,29,11.24137931,0.225789546,5.222309127,30.15892857,0.06740167,29.93103448,0.058588396,0.297673872,2.506738627,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,A8,Flufenacet,20.0,uM,1.058271785,2.447142857,0.080157658,40.9046,0.6273,27.0834,14,10,18,11.33333333,0.220660975,3.039785427,50.00294118,0.087288156,22.66666667,0.035796581,0.248499049,2.15700167,ON_20171011_MW1147-16_7_00_001.h5,TC,142459-58-3,True
20171011,MW1147-16,7,B1,Disulfoton,0.03,uM,2.376181794,5.064,0.047708573,65.448,0.890266667,15.97766667,15,15,29,14.5862069,0.361293103,6.80155642,30.29107143,0.102504291,75.34482759,0.117213599,0.310270442,2.353991503,ON_20171011_MW1147-16_7_00_001.h5,TC,298-04-4,True
20171011,MW1147-16,7,B2,Disulfoton,0.0,uM,1.939378774,4.73625,0.057892855,54.1322,0.6564,22.7658,16,15,34,14.14705882,0.270509454,6.727949066,26.40151515,0.068262133,55.32352941,0.090309554,0.211706328,2.200796526,ON_20171011_MW1147-16_7_00_001.h5,TC,298-04-4,True
20171011,MW1147-16,7,B3,Disulfoton,0.1,uM,3.448470455,6.53625,0.055993891,69.6944375,1.3639375,10.7370625,16,16,37,14.86486486,0.525944337,5.157604651,24.26527778,0.104557049,69.2972973,0.133283249,0.155292612,2.626983258,ON_20171011_MW1147-16_7_00_001.h5,TC,298-04-4,True
20171011,MW1147-16,7,B4,Disulfoton,0.3,uM,2.045649905,5.32875,0.03483789,69.277125,0.5186875,19.7030625,16,16,37,14.27027027,0.344675568,9.308240081,24.14583333,0.100232839,74.18918919,0.174290868,0.223270542,2.566379155,ON_20171011_MW1147-16_7_00_001.h5,TC,298-04-4,True
20171011,MW1147-16,7,B5,Disulfoton,1.0,uM,1.342123919,2.685,0.04459551,58.20021429,0.526714286,27.14485714,16,14,30,13.76666667,0.278960317,8.43498036,28.01896552,0.072459558,54.4,0.119671399,0.321753348,1.093288998,ON_20171011_MW1147-16_7_00_001.h5,TC,298-04-4,True
20171011,MW1147-16,7,B6,Disulfoton,3.0,uM,1.254165828,4.0725,0.041817947,65.44175,0.4678125,29.8228125,16,16,31,13.5483871,0.256420891,7.295353982,27.23833333,0.060143814,42.5483871,0.121814052,0.371230811,1.861516495,ON_20171011_MW1147-16_7_00_001.h5,TC,298-04-4,True
