date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name,source,identity,eligible_identity
20171004,MW1147-20,5,C1,Tamoxifen,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,5,C4,Tamoxifen,0.3,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,5,C5,Tamoxifen,1.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,5,C6,Tamoxifen,3.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,5,C7,Tamoxifen,10.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,5,C8,Tamoxifen,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,5,D1,6 Propyl 2 thiouracil,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,5,D2,6 Propyl 2 thiouracil,0.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,5,D3,6 Propyl 2 thiouracil,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,5,D4,6 Propyl 2 thiouracil,0.3,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,5,D5,6 Propyl 2 thiouracil,1.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,5,D7,6 Propyl 2 thiouracil,10.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,5,D8,6 Propyl 2 thiouracil,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,5,E1,Eugenol,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,5,E4,Eugenol,0.3,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,5,E5,Eugenol,1.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,5,E6,Eugenol,3.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,5,E7,Eugenol,10.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,5,E8,Eugenol,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,5,F1,Cloprop,0.03,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,5,F2,Cloprop,0.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,5,F3,Cloprop,0.1,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,5,F4,Cloprop,0.3,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,5,F5,Cloprop,1.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,5,F8,Cloprop,20.0,uM,0.0,0.0,,0.0,,,0,0,0,,,0.0,,,,0.0,0.0,0.0,ON_20171004_MW1147-20_05_00_000.h5,TC,101-10-0,True
20171004,MW1147-20,7,A1,Bisphenol AF,0.03,uM,3.150716985,0.21,0.08320958,99.422,68.206,1.199,4,1,0,,,0.0,,,,0.001813278,1.475010712,3.02208612,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,A2,Bisphenol AF,0.0,uM,2.768828708,0.68,0.131287142,97.931,28.874,1.205,3,1,0,,,0.0,,,,0.003359682,1.399995831,2.364339944,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,A3,Bisphenol AF,0.1,uM,0.602236888,0.09,,0.0,,,4,0,0,,,0.0,,,,0.001549229,1.249251517,1.920103365,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,A4,Bisphenol AF,0.3,uM,2.328223953,0.975,0.081394907,64.6015,10.5035,23.32,4,2,0,,,0.0,,,,0.001623472,1.418483492,2.297916031,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,A5,Bisphenol AF,1.0,uM,0.432467669,0.03,,0.0,,,4,0,0,,,0.0,,,,-0.000575688,0.979301545,1.598068408,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,A6,Bisphenol AF,3.0,uM,0.637229003,1.671428571,0.057581866,38.634,0.284666667,20.11666667,7,3,0,,,0.0,,,,0.002015362,0.618004491,1.334312767,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,A7,Bisphenol AF,10.0,uM,0.143138754,0.0,,0.0,,,1,0,0,,,0.0,,,,-7.88e-05,2.582162523,3.353156339,ON_20171004_MW1147-20_07_00_000.h5,TC,1478-61-1,True
20171004,MW1147-20,7,B1,Piperonyl butoxide,0.03,uM,1.042075489,2.854285714,0.07614258,31.0055,0.39025,36.6255,7,4,0,,,0.0,,,,0.000923352,0.558859591,1.987977663,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,B2,Piperonyl butoxide,0.0,uM,2.579826375,2.37,0.089046508,58.02433333,2.599333333,37.63366667,4,3,0,,,0.0,,,,0.009721439,1.240149738,2.049227208,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,B3,Piperonyl butoxide,0.1,uM,0.351744069,0.18,,0.0,,,5,0,1,6.0,0.108333333,0.470035253,,,8.0,0.013310469,1.518311388,2.283285576,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,B4,Piperonyl butoxide,0.3,uM,0.473245569,0.21,0.037622741,40.179,0.27,71.8435,4,2,2,7.5,0.086904762,1.048218029,564.35,0.042089689,10.0,0.027712788,0.971774367,1.899769992,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,B5,Piperonyl butoxide,1.0,uM,0.223400019,0.0,,0.0,,,3,0,0,,,0.0,,,,0.004925412,1.502745745,2.13801941,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,B6,Piperonyl butoxide,3.0,uM,0.110960274,0.08,,0.0,,,3,0,0,,,0.0,,,,-0.000228134,2.004751235,3.080993845,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,B7,Piperonyl butoxide,10.0,uM,0.205553908,0.03,,0.0,,,4,0,0,,,0.0,,,,0.003422851,0.551158477,2.142739565,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,B8,Piperonyl butoxide,20.0,uM,0.228578165,0.0,,0.0,,,1,0,0,,,0.0,,,,-0.000227419,1.824221972,2.106174751,ON_20171004_MW1147-20_07_00_000.h5,TC,51-03-6,True
20171004,MW1147-20,7,C1,Tamoxifen,0.03,uM,1.58229351,1.6,0.143716652,13.915,0.906,11.618,3,1,0,,,0.0,,,,0.001706203,0.760340725,1.694009746,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,C2,Tamoxifen,0.0,uM,0.17420763,0.02,,0.0,,,6,0,0,,,0.0,,,,0.009105544,1.127154516,1.729560402,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,C3,Tamoxifen,0.1,uM,0.304585953,0.39,0.04655,13.333,0.186,67.493,2,1,0,,,0.0,,,,0.017005856,1.510672799,1.934427425,ON_20171004_MW1147-20_07_00_000.h5,TC,10540-29-1,True
20171004,MW1147-20,7,D1,6 Propyl 2 thiouracil,0.03,uM,0.581875678,0.876,0.076848864,27.763,0.492,15.229,5,1,0,,,0.0,,,,0.009470702,1.380885049,2.096501565,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,D2,6 Propyl 2 thiouracil,0.0,uM,0.509783203,0.197142857,0.098688571,9.128,0.502,74.066,7,1,3,6.333333333,0.106666667,0.844900422,131.525,0.011614467,9.333333333,0.015249139,1.185365254,1.238689433,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,D3,6 Propyl 2 thiouracil,0.1,uM,0.903771433,0.17,0.14221037,3.328,0.698,76.833,6,1,1,7.0,0.095833333,0.305064063,,,15.0,0.006679465,1.088358826,1.377257626,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,D4,6 Propyl 2 thiouracil,0.3,uM,0.354518076,0.03,,0.0,,,2,0,0,,,0.0,,,,0.003701041,1.858406364,2.133710842,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,D5,6 Propyl 2 thiouracil,1.0,uM,0.295709131,0.12,,0.0,,,2,0,0,,,0.0,,,,0.008517541,1.812994572,2.603628531,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,D6,6 Propyl 2 thiouracil,3.0,uM,1.054400005,3.135,0.102509025,29.6984,0.5314,26.3538,8,5,0,,,0.0,,,,0.001710109,0.704360959,1.77547554,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,D7,6 Propyl 2 thiouracil,10.0,uM,1.016118711,1.245,0.076056884,16.601,0.376,27.1395,4,2,0,,,0.0,,,,0.008008603,1.264349035,1.846584933,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,D8,6 Propyl 2 thiouracil,20.0,uM,0.347749499,0.24,0.047089557,30.263,0.2175,97.1235,5,2,0,,,0.0,,,,0.004316394,1.047275565,2.636029354,ON_20171004_MW1147-20_07_00_000.h5,TC,51-52-5,True
20171004,MW1147-20,7,E1,Eugenol,0.03,uM,0.428676526,0.64,0.065187668,21.6975,0.4015,43.547,3,2,0,,,0.0,,,,0.009469756,1.545154042,1.857899567,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,7,E2,Eugenol,0.0,uM,0.238564589,0.24,,0.0,,,2,0,0,,,0.0,,,,0.00515039,1.502531145,3.322234695,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
20171004,MW1147-20,7,E3,Eugenol,0.1,uM,0.42497785,0.0,,0.0,,,3,0,0,,,0.0,,,,0.002554147,1.31325579,1.974744377,ON_20171004_MW1147-20_07_00_000.h5,TC,97-53-0,True
