case_id,date,identity,dose,name,model,prediction,target,day7,day5,sigma,symmetric_lower_0.8,symmetric_upper_0.8,scaled_lower_0.8,scaled_upper_0.8,symmetric_lower_0.9,symmetric_upper_0.9,scaled_lower_0.9,scaled_upper_0.9,rel__rep_count_d7,rel__rep_sd_log2_ns_d7,rel__plate_ctrl_count_d7,rel__plate_ctrl_median_ns_d7,rel__plate_ctrl_zero_ns_frac_d7,rel__plate_ctrl_iqr_ratio_d7,rel__plate_ctrl_silent_frac_d7,day12_ctrl_median_ns,abstain,flag_low_reference_activity,flag_few_controls,flag_replicates_disagree,flag_controls_disagree
20170920|133-06-2|20,20170920,133-06-2,20.0,Captan,extra_trees_relative_day7,-5.982016319008247,-7.104185155843896,-5.064903645156432,-3.1788625535109922,2.7918911332980936,-7.356275833828747,-4.607756804187748,-10.301560234881538,-1.662472403134955,-8.88530592690876,-3.078726711107733,-11.812855371336966,-0.1511772666795279,3.0,0.1830905048834316,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,True,False,False,False,False
20170920|141517-21-7|0.001,20170920,141517-21-7,0.001,Trifloxystrobin,extra_trees_relative_day7,-0.064339478589441,0.21536386999740456,-0.08782263149525689,-0.007266738105168439,0.3026026897482172,-1.43859899340994,1.3099200362310581,-0.5325187681897149,0.4038398110108329,-2.967629086489955,2.838950129311073,-0.6963224236548087,0.5676434664759267,3.0,0.13411809250559456,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|141517-21-7|0.003,20170920,141517-21-7,0.003,Trifloxystrobin,extra_trees_relative_day7,0.0177235516040641,0.4496422242978376,0.2569964514464345,0.00897015350455265,0.3386223518749523,-1.3565359632164349,1.3919830664245632,-0.506184455543857,0.5416315587519853,-2.88556605629645,2.921013159504578,-0.6894861277975196,0.7249332310056479,3.0,0.17760564765194373,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|141517-21-7|0.01,20170920,141517-21-7,0.01,Trifloxystrobin,extra_trees_relative_day7,0.02263623418016923,0.44961018634027605,-0.052948879948958964,0.07683781440560472,0.3142098648781446,-1.3516232806403299,1.3968957490006682,-0.4635013855695061,0.5087738539298445,-2.8806533737203446,2.9259258420806833,-0.6335881897980415,0.67886065815838,3.0,0.0952970002665078,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|141517-21-7|0.03,20170920,141517-21-7,0.03,Trifloxystrobin,extra_trees_relative_day7,0.06312224126719344,0.2395495985208212,0.14611612213598849,0.03737856869030661,0.3175571071610416,-1.3111372735533056,1.4373817560876925,-0.42819414776384757,0.5544386302982345,-2.8401673666333207,2.966411849167707,-0.6000928675511048,0.7263373500854917,3.0,0.29771801834000594,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|141517-21-7|0.1,20170920,141517-21-7,0.1,Trifloxystrobin,extra_trees_relative_day7,0.02493778638886975,0.5332138308269834,-0.06812041648643966,0.06637268476036762,0.3166840664357598,-1.3493217284316292,1.3991973012093688,-0.4650278559356743,0.5149034287134138,-2.8783518215116444,2.9282273942893835,-0.6364539848735572,0.6863295576512968,3.0,0.10387897187857774,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|141517-21-7|0.3,20170920,141517-21-7,0.3,Trifloxystrobin,extra_trees_relative_day7,0.02432372456691339,-0.05096058549670072,-0.16536542743866717,-0.2236114286256092,0.3098748049850402,-1.3499357902535856,1.3985832393874125,-0.4551067992781717,0.5037542484119985,-2.8789658833336005,2.9276133324674274,-0.6228469665427679,0.6714944156765946,3.0,0.2900923384295797,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|141517-21-7|1,20170920,141517-21-7,1.0,Trifloxystrobin,extra_trees_relative_day7,0.08704865662017736,-0.17136414738740574,-0.5517781367715886,-3.9547275459090985,0.608427024049691,-1.2872108582003217,1.4613081714406764,-0.8542943702055493,1.028391683445904,-2.816240951280337,2.990338264520691,-1.1836456086430294,1.357742921883384,3.0,1.1694248850315165,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|1563-66-2|0.03,20170920,1563-66-2,0.03,Carbofuran,extra_trees_relative_day7,0.019487981472795846,0.6023153734730496,-0.047325902707689736,0.4334521189773422,0.2712354322711771,-1.3547715333477033,1.3937474962932948,-0.4001606743299771,0.4391366372755688,-2.883801626427718,2.9227775893733097,-0.5469847337414828,0.5859606966870745,3.0,0.16076880069475105,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|1563-66-2|0.1,20170920,1563-66-2,0.1,Carbofuran,extra_trees_relative_day7,0.06771128618926672,-0.6287166210015755,-0.11093895621446556,-1.3209186566268847,0.3042655675884852,-1.3065482286312322,1.4419708010097658,-0.40304076628564156,0.538463338664175,-2.8355783217112474,2.9710008940897805,-0.5677445640100605,0.7031671363885938,3.0,0.1862518400565452,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
