case_id,low_reference_activity,few_controls,replicates_disagree,controls_disagree
20170809|124378-77-4|0.1,False,False,False,False
20170809|124378-77-4|0.3,False,False,False,False
20170809|124378-77-4|1,False,False,False,False
20170809|124378-77-4|3,False,False,False,False
20170809|124378-77-4|10,False,False,False,False
20170809|124378-77-4|20,False,False,False,False
20170809|151506-44-4|0.03,True,False,False,False
20170809|151506-44-4|0.1,True,False,False,False
20170809|151506-44-4|0.3,True,False,False,False
20170809|151506-44-4|1,True,False,False,False
20170809|151506-44-4|3,True,False,False,False
20170809|151506-44-4|10,True,False,False,False
20170809|151506-44-4|20,True,False,False,False
20170809|159138-81-5|0.03,True,False,False,False
20170809|159138-81-5|0.1,True,False,False,False
20170809|159138-81-5|0.3,True,False,False,False
20170809|159138-81-5|1,True,False,False,False
20170809|159138-81-5|3,True,False,False,False
20170809|159138-81-5|10,True,False,False,False
20170809|159138-81-5|20,True,False,False,False
20170809|194098-25-4|0.03,False,False,False,False
20170809|194098-25-4|0.1,False,False,False,False
20170809|194098-25-4|0.3,False,False,False,False
20170809|194098-25-4|1,False,False,False,False
20170809|194098-25-4|3,False,False,False,False
20170809|194098-25-4|10,False,False,False,False
20170809|194098-25-4|20,False,False,False,False
20170809|220860-50-4|0.03,False,False,False,False
20170809|220860-50-4|0.1,False,False,False,False
20170809|220860-50-4|0.3,False,False,False,False
20170809|220860-50-4|1,False,False,False,False
20170809|220860-50-4|3,False,False,False,False
20170809|220860-50-4|10,False,False,False,False
20170809|220860-50-4|20,False,False,False,False
20170809|2212-67-1|0.03,False,False,False,False
20170809|2212-67-1|0.1,False,False,False,False
20170809|2212-67-1|0.3,False,False,False,False
20170809|2212-67-1|1,False,False,False,False
20170809|2212-67-1|3,False,False,False,False
20170809|2212-67-1|10,False,False,False,False
20170809|2212-67-1|20,False,False,False,False
20170809|2971-36-0|0.03,True,False,False,False
20170809|2971-36-0|0.1,True,False,False,False
20170809|2971-36-0|0.3,True,False,False,False
20170809|2971-36-0|1,True,False,False,False
20170809|2971-36-0|3,True,False,False,False
20170809|2971-36-0|10,True,False,False,False
20170809|2971-36-0|20,True,False,False,False
20170809|56-04-2|0.03,False,False,False,False
20170809|56-04-2|0.1,False,False,False,False
20170809|56-04-2|0.3,False,False,False,False
20170809|56-04-2|1,False,False,False,False
20170809|56-04-2|3,False,False,False,False
20170809|56-04-2|10,False,False,True,False
20170809|56-04-2|20,False,False,False,False
20170809|59-30-3|0.03,True,False,False,False
20170809|59-30-3|0.1,True,False,False,False
20170809|59-30-3|0.3,True,False,False,False
20170809|59-30-3|1,True,False,True,False
20170809|59-30-3|3,True,False,False,False
20170809|59-30-3|10,True,False,False,False
20170809|59-30-3|20,True,False,False,False
20170809|60-56-0|0.03,True,False,False,False
20170809|60-56-0|0.1,True,False,False,False
20170809|60-56-0|0.3,True,False,False,False
20170809|60-56-0|1,True,False,False,False
20170809|60-56-0|3,True,False,False,False
20170809|60-56-0|10,True,False,False,False
20170809|60-56-0|20,True,False,False,False
20170809|NOCAS_47330|0.03,False,False,False,False
20170809|NOCAS_47330|0.1,False,False,False,False
20170809|NOCAS_47330|0.3,False,False,False,False
20170809|NOCAS_47330|1,False,False,False,False
20170809|NOCAS_47330|3,False,False,False,False
20170809|NOCAS_47330|10,False,False,False,False
20170809|NOCAS_47330|20,False,False,False,False
20170816|114-07-8|0.03,False,False,True,False
20170816|114-07-8|0.1,False,False,False,False
20170816|114-07-8|0.3,False,False,False,False
20170816|114-07-8|1,False,False,True,False
20170816|114-07-8|3,False,False,False,False
20170816|114-07-8|10,False,False,False,False
20170816|114-07-8|20,False,False,True,False
20170816|22224-92-6|0.03,False,False,False,False
20170816|22224-92-6|0.1,False,False,False,False
20170816|22224-92-6|0.3,False,False,False,False
20170816|22224-92-6|1,False,False,False,False
20170816|22224-92-6|3,False,False,False,False
20170816|22224-92-6|10,False,False,False,False
20170816|22224-92-6|20,False,False,False,False
20170816|50-55-5|0.03,False,False,False,False
20170816|50-55-5|0.1,False,False,False,False
20170816|50-55-5|0.3,False,False,False,False
20170816|50-55-5|1,False,False,False,False
20170816|50-55-5|3,False,False,True,False
20170816|50-55-5|10,False,False,False,False
20170816|50-55-5|20,False,False,False,False
20170816|56-38-2|0.03,False,False,False,False
20170816|56-38-2|0.1,False,False,True,False
20170816|56-38-2|0.3,False,False,True,False
20170816|56-38-2|1,False,False,False,False
20170816|56-38-2|3,False,False,False,False
20170816|56-38-2|10,False,False,False,False
20170816|56-38-2|20,False,False,False,False
20170816|56-55-3|0.03,False,False,False,False
20170816|56-55-3|0.1,False,False,False,False
20170816|56-55-3|0.3,False,False,False,False
20170816|56-55-3|1,False,False,False,False
20170816|56-55-3|3,False,False,False,False
20170816|56-55-3|10,False,False,True,False
20170816|56-55-3|20,False,False,True,False
20170913|109-86-4|0.03,False,False,False,False
20170913|109-86-4|0.1,False,False,False,False
20170913|109-86-4|0.3,False,False,False,False
20170913|109-86-4|1,False,False,False,False
20170913|109-86-4|3,False,False,False,False
20170913|109-86-4|10,False,False,False,False
20170913|109-86-4|20,False,False,False,False
20170913|111-94-4|0.03,False,False,False,False
20170913|111-94-4|0.1,False,False,False,False
20170913|111-94-4|0.3,False,False,False,False
20170913|111-94-4|1,False,False,False,False
20170913|111-94-4|3,False,False,False,False
20170913|111-94-4|10,False,False,False,False
20170913|111-94-4|20,False,False,False,False
20170913|28094-15-7|0.01,False,False,False,False
20170913|28094-15-7|0.03,False,False,False,False
20170913|28094-15-7|0.1,False,False,False,False
20170913|28094-15-7|0.3,False,False,False,False
20170913|28094-15-7|1,False,False,False,False
20170913|28094-15-7|3,False,False,False,False
20170913|28094-15-7|10,False,False,False,False
20170913|36913-39-0|0.01,False,False,False,False
20170913|36913-39-0|0.03,False,False,False,False
20170913|36913-39-0|0.1,False,False,False,False
20170913|36913-39-0|0.3,False,False,False,False
20170913|36913-39-0|1,False,False,False,False
20170913|36913-39-0|3,False,False,False,False
20170913|36913-39-0|10,False,False,False,False
20170913|50-29-3|0.03,False,False,False,False
20170913|50-29-3|0.1,False,False,False,False
20170913|50-29-3|0.3,False,False,False,False
20170913|50-29-3|1,False,False,False,False
20170913|50-29-3|3,False,False,False,False
20170913|50-29-3|10,False,False,False,False
20170913|50-29-3|20,False,False,False,False
20170913|50-78-2|0.03,False,False,False,False
20170913|50-78-2|0.1,False,False,False,False
20170913|50-78-2|0.3,False,False,False,False
20170913|50-78-2|1,False,False,False,False
20170913|50-78-2|3,False,False,False,False
20170913|50-78-2|10,False,False,False,False
20170913|50-78-2|20,False,False,False,False
20170913|633-65-8|0.0001,False,False,False,False
20170913|633-65-8|0.0003,False,False,False,False
20170913|633-65-8|0.001,False,False,False,False
20170913|633-65-8|0.003,False,False,False,False
20170913|633-65-8|0.01,False,False,False,False
20170913|633-65-8|0.03,False,False,False,False
20170913|633-65-8|0.1,False,False,False,False
20170913|638-38-0|0.03,False,False,False,False
20170913|638-38-0|0.1,False,False,False,False
20170913|638-38-0|0.3,False,False,False,False
20170913|638-38-0|1,False,False,False,False
20170913|638-38-0|3,False,False,False,False
20170913|638-38-0|10,False,False,False,False
20170913|638-38-0|20,False,False,False,False
20170913|70-30-4|0.01,False,False,False,False
20170913|70-30-4|0.03,False,False,False,False
20170913|70-30-4|0.1,False,False,False,False
20170913|70-30-4|0.3,False,False,False,False
20170913|70-30-4|1,False,False,False,False
20170913|70-30-4|3,False,False,False,False
20170913|70-30-4|10,False,False,False,False
